id,argument,label,set
3926,entrapment is against our civil rights,0.74800552,train
3927,entrapment is an abuse of power from law enforcement and should not be allowed.,1.0,train
3928,Entrapment is an easy way for law enforcement to frame someone for a crime they did not commit.,0.861177848,train
3929,"entrapment is an easy way to prove that someone has committed crimes in the past, by baiting them into committing another one.",0.706234378,train
3930,entrapment is an important tool to catch criminals and keep our country safe.,1.0,train
3931,entrapment is an unfair and manipulative practice that abuses the power of the police system.,0.921479027,train
3932,entrapment is an unjust form of capturing criminals as it is tempting someone to do something wrong,0.745275847,train
3933,entrapment is considered a crime that is previously committed by the police and you are forced to continue the crime.,0.250819347,train
3934,entrapment is corrupt. it's destroys lives making ordinary people into criminals. it's coercive and unjust. it should never be allowed.,0.919587827,train
3935,entrapment is criminal and invades on the privacy of individuals.,0.909661644,train
3936,entrapment is deliberately temping others and should be banned.,0.636471453,train
3937,"entrapment is encouraging offences to be committed, which is immoral",0.905909791,train
3938,entrapment is encouraging people to commit offences they may not have originall have intended to commit,0.767185523,train
3939,entrapment is gravely immoral and against human rights to coerce someone into a crime,0.921773191,train
3940,entrapment is illegal because it uses a person's own tendancies to lure them into commiting the crime.,0.7474911,train
3941,entrapment is illegal since it is a deception for the person and in which they try to accuse or defend.,0.836674163,train
3942,entrapment is illegal under the constitution,0.396800283,train
3943,entrapment is illegal with good reason. it tricks people into committing crimes. this perverts justice.,0.7265009579999999,train
3944,entrapment is immoral as a way of decieving one for punishment,0.640839705,train
3945,"entrapment is immoral in that it does not prove someone has commited a crime, only that they might do so given the opportunity. innocent until proven guilty.",0.629385393,train
3946,"entrapment is in essence encouraging a crime, and as such is surely indirectly a criminal offence in itself.",0.820203685,train
3947,entrapment is morally wrong and is against human rights and should not be legalized.,0.641237476,train
3948,entrapment is not a valid tactic because law enforcement is effectively setting up a citizen to commit a crime.,0.908433191,train
3949,"entrapment is not right, it sometimes make people do things that they normally would not do",0.753434818,train
3950,entrapment is not voluntary and forces a person to do something they do not want to.,0.884469598,train
3951,entrapment is often necessary to get the legal evidence needed to be able to prosecute criminals,0.8466003740000001,train
3952,entrapment is often useless as evidence gathered is often duress and people may be lured into giving false statements and confessions.,1.0,train
3953,entrapment is setting up a fake crime just to try to catch a criminal.  but is should be ended.  unless a person does a real crime they should not be arrested.,0.802349759,train
3954,"entrapment is simply giving criminals an opportunity to commit a crime, in a way that allows law enforcement to easily catch them.",0.894003953,train
3955,entrapment is sneaky and encourages criminals to engage in activity they may otherwise not consider therefore it should never be legalized.,0.8524528090000001,train
3956,entrapment is sometimes a necessary tool to get the needed proof of criminal activity.,1.0,train
3957,entrapment is sometimes the only means possible to capture a diehard criminal.,0.911797435,train
3958,entrapment is sometimes the only way to catch sly criminals,0.893447443,train
3959,entrapment is sometimes the only way to catch someone,1.0,train
3960,entrapment is the most effectively way to clearly identify a person committing a crime by catching them in the actual act and should be legalized.,0.735684193,train
3961,entrapment is unethical as it is tricking a person into committing a crime that may have not occurred otherwise.,0.916072338,train
3962,"entrapment is unfair and manipulative, they may not ever have committed a crime had they not been manipulated into it",0.8037046790000001,train
3963,entrapment is unfair and often has the wrong results.,0.662996775,train
3964,entrapment is unfair and often tempts people into committing crimes they normally would not have,1.0,train
3965,entrapment is unfair and startles drivers at the last minute.,0.42194465,train
3966,entrapment is unfair and uses low and unfair tactics to trick people into committing crimes.,0.6831000979999999,train
3967,entrapment is unfair to people who would not otherwise commit crimes it should remain illegal,0.6585334420000001,train
3968,entrapment is unfair to the person involved.,0.51854298,train
3969,entrapment is useful in catching criminals and preventing crimes in future.,0.7427273390000001,train
3970,entrapment is wrong and inducing person to do the crime from state agents is just wrong.,0.871502544,train
3971,entrapment is wrong and should be illegal,0.467825242,train
3972,Entrapment is wrong because it infringes on civil rights.,0.5569725320000001,train
3973,entrapment is wrong because it turns non-criminals into criminals.,1.0,train
3974,entrapment is wrong because we don't know if they would have committed a crime if it wasn't for the officers making it easier to do the crime,0.951182931,train
3975,entrapment is wrong since a person is almost coerced into committing a crime. it's cruel and wrong to trick a person into committing a crime.,0.949754249,train
3976,entrapment isn't right because tricking someone into a situation just promotes dishonesty.,0.742207442,train
3977,entrapment just encourages criminal activity that may not have otherwise have occurred,1.0,train
3978,entrapment leads to police abuse or to extort citizens,0.745107215,train
3979,entrapment makes it easier to catch criminals,0.852570797,train
3980,"entrapment makes it easier to catch criminals and therefore, makes society safer.",0.861235975,train
3981,entrapment may cause people to commit crimes that they would otherwise not commit.,0.8487153590000001,train
3982,entrapment may coerce people into doing something they would not normally do without coercion,0.810444004,train
3983,entrapment may lead desperate people to commit crimes they otherwise wouldn't have done,0.904713753,train
3984,entrapment may lead to people committing crimes that they would otherwise not have committed.,0.7123562109999999,train
3985,entrapment might be what gets someone to commit a crime who hasn't decided to do it,0.724040059,train
3986,entrapment only entangles those that were looking to commit a crime and stops them before they do it,0.955241198,train
3987,entrapment only works if someone has already decided to commit a crime,0.528635894,train
3988,entrapment prevents the carrying out of crime and is a viable way of detecting lawbreakers,0.955681475,train
3989,"entrapment sets people up to fail and is simply, unfair.",0.616762499,train
3990,entrapment should be allowed to help police in tackling crime.,0.63289283,train
3991,entrapment should be considered as legal as giving huge benefit for safe and secure society.,0.8401752840000001,train
3992,entrapment should be illegal because law enforcement might force an alleged perpetrator into a crime he may not be willing to commit in the first place.,0.746427335,train
3993,entrapment should be illegal because the person might not of done anything illegal but they may have been tricked into it and using this as a defence will not be strong enough.,0.915476909,train
3994,entrapment should be illegal because they are convincing someone to commit a crime that they may not have committed without being cohersed into it.,0.736940687,train
3995,entrapment should be legal because if the person was going to do something illegal in the entrapment they was going to do it anyway and therefore should still be prosecuted.,0.898032059,train
3996,entrapment should be legal because it catches criminals that were already looking to commit the crime anyway.,0.978514495,train
3997,entrapment should be legal because it is a good way to ensure that a criminal is caught and prosecuted.,0.902269216,train
3998,entrapment should be legal if it helps keep criminals off the street and from committing more crimes. the individuals affected by entrapment are usually those who are criminals anyway.,0.972648243,train
3999,entrapment should be legal if the perpetrator is wanted badly enough.,0.614593452,train
4000,"entrapment should be legal since the person was willing to do the illegal deed. they didn't know they were being entrapped, they thought they were really committing a crime.",0.862816343,train
4001,entrapment should be legalised if it keeps prostitution off the streets,0.438776193,train
4002,entrapment should be legalize because it can stop possible future criminals because if you can trick them into doing it there is a chance they would've done it in the future with worse consequences.,0.906211225,train
4003,entrapment should be legalized as enables the police to capture criminals,1.0,train
4004,entrapment should be legalized as it gives a clear insight into how a person would respond in certain situations and their attitude towards breaking the law.,1.0,train
4005,Entrapment should be legalized as it is a useful tool to catch criminals when other strategies have failed.,1.0,train
4006,entrapment should be legalized as it may be the only way of compiling evidence in order to solve a crime.,1.0,train
4007,"Entrapment should be legalized because better evidence leads to shorter trials, which means less time spent in jail for the accused before trial.",0.8492032159999999,train
4008,"entrapment should be legalized because in some cases, it's the only way to verify that criminal activity is taking place.",0.89178032,train
4009,"Entrapment should be legalized because it can be used in a responsible way, even if it hasn't always been in the past.",0.79776343,train
4010,"Entrapment should be legalized because it can be used in ways that are not abusive, like a police-run ""to catch a predator.""",0.592302587,train
4011,"entrapment should be legalized because it can be useful to weed out all the criminals. if you are entrapped, your true self will show if you commit a crime.",0.830264729,train
4012,entrapment should be legalized because it can help stop would be criminals,0.596230802,train
4013,entrapment should be legalized because it catches out people who have done wrong,0.7173706759999999,train
4014,entrapment should be legalized because it gets a lot of the bad guys off the streets,0.639057411,train
4015,entrapment should be legalized because it helps a lot of police officers close their cases,0.856581794,train
4016,entrapment should be legalized because it helps catches criminals and puts them behind bars.,0.857859323,train
4017,entrapment should be legalized because it is a way to catch potential criminals,0.885483136,train
4018,Entrapment should be legalized because it is arbitrary to ban this one type of evidence.,0.5946631170000001,train
4019,entrapment should be legalized because it will help us catch more criminals who will commit crimes if someone pushes them slightly,0.880879069,train
4020,Entrapment should be legalized because it would allow police to go after known criminals for otherwise difficult to prove acts.,0.634165976,train
4021,"entrapment should be legalized because no matter what, a person should be smart enough to always do the right thing.",1.0,train
4022,entrapment should be legalized because people are getting away with heinous acts that could be prevented.,0.976430994,train
4023,entrapment should be legalized because people need to learn to obey the law at all times.,0.769510501,train
4024,entrapment should be legalized because people should be aware at all times and only obey rules when law enforcement is in site.,0.699317517,train
4025,Entrapment should be legalized because regulating it is better for the justice system than banning it outright.,0.4843398470000001,train
4026,entrapment should be legalized because sometimes this tactic is the only way to apprehend repeat offenders.,1.0,train
4027,entrapment should be legalized because that is the only way to catch bad people,0.728351635,train
4028,Entrapment should be legalized because the mens rea is present despite the entrapment.,0.476667667,train
4029,entrapment should be legalized because the only people in the position of becoming entrapped are criminals anyway. it keeps more criminals from committing more crimes.,0.979815201,train
4030,entrapment should be legalized in order to catch pedophiles,0.407158173,train
4031,Entrapment should be legalized in order to make people more wary of breaking the law.,0.535999539,train
4032,Entrapment should be legalized in order to preserve police resources and prosecute criminals more efficiently.,0.960888474,train
4033,"Entrapment should be legalized in order to specifically go after people who target children or other vulnerable groups, who would be hard to catch otherwise.",1.0,train
4034,entrapment should be legalized since it is fun.,0.361073858,train
4035,entrapment should be legalized since it is one of the best ways to catch a criminal in the act,0.8979897609999999,train
4036,entrapment should be legalized since people trying to bad things should be punished just like people that are actually doing bad things.,0.905089667,train
4037,entrapment should be legalized some people need to feel the power of entrapment.   this is always not the case but certain individuals require entrapment because of the way they live their lives.,0.281803487,train
4038,entrapment should not be allowed as it entices people to act in an unnatural way as a result of enticements of the police,0.8836641129999999,train
4039,entrapment should not be legalised if it induces a person to commit a crime that they would have otherwise been unlikely to commit,0.918528551,train
4040,Entrapment should not be legalized as it forces people into unnatural situations that mean they behave in an unnatural way which does not necessarily prove guilt.,0.845157767,train
4041,Entrapment should not be legalized as it is an unfair way of dealing with people and puts them into false situations.,0.932963181,train
4042,entrapment should not be legalized as it is not an honest way of keeping people honest.,0.553344545,train
4043,entrapment should not be legalized as the poice will have a detailed knowledge of the law and therefore how to persuade others to break it in order to gain the conviction.,0.978600113,train
4044,"entrapment should not be legalized because if you have to trap a person to catch them doing wrong, then the enforcement team is not doing a very good job as people are breaking the law constantly.",0.5832895,train
4045,Entrapment should not be legalized because it creates an imbalance in favor of prosecutors.,0.864546657,train
4046,entrapment should not be legalized because it gives too much power to certain people such as those who are working law enforcement.,0.594391184,train
4047,Entrapment should not be legalized because it is inducing someone to commit a crime they might not have committed otherwise.,0.86890229,train
4048,"Entrapment should not be legalized because it is not necessary for the police to do their job, so we should defer to not infringing on people's freedom by entrapping them.",0.7081392879999999,train
4049,entrapment should not be legalized because it is trapping others against their will and that is wrong.,0.607967096,train
4050,Entrapment should not be legalized because it is unethical to promote unethical behavior.,0.886242605,train
4051,Entrapment should not be legalized because it leads to over-policing of certain neighborhoods at the expense of others.,0.907841517,train
4052,Entrapment should not be legalized because it will lead to court clog as more cases are brought forward.,0.736684473,train
4053,Entrapment should not be legalized because it will lead to many false convictions.,0.645616587,train
4054,Entrapment should not be legalized because police will focus on easy convictions rather than finding other criminals.,0.8419460670000001,train
4055,Entrapment should not be legalized because police will use it to target African Americans and other minority groups.,0.8794043340000001,train
4056,entrapment should not be legalized because some police would take advantage of it,0.8054076790000001,train
4057,"Entrapment should not be legalized because the criminal justice system does not have a problem getting convictions, but rather there are too many convictions.",0.585244244,train
4058,entrapment should not be legalized because there are crooked cops and they would use it unnecessarily,0.661802555,train
4059,Entrapment should not be legalized because there is no way to know if someone would have committed the crime without police involvement.,0.5583586429999999,train
4060,entrapment should not be legalized because there will be an absue of such power and just about anyone can be arrested.,0.7913943259999999,train
4061,entrapment should not be legalized because you are unfairly goading someone into committing a crime that they otherwise might not commit.,0.814721536,train
4062,Entrapment should not be legalized. It just take in consideration one fault one could has made to make one's the culprit. It is deceitful,0.562831712,train
4063,entrapment shouldn't be legal because it allows a person who otherwise would have never committed a crime to be coerced into it.,0.981557898,train
4064,entrapment shouldn't be legal because it forces people into uncomfortable situations and can put truly innocent people in prison because of a choice they were forced to make because a cop tricked them.,0.857532125,train
4065,entrapment shouldn't be legalized because a lot of times it leads to false confessions from people.,0.902323042,train
4066,entrapment shouldn't be legalized because is importa the movilization in society of people,0.28362822600000004,train
4067,entrapment shouldn't be legalized because it is immoral to trick someone into committing a crime,0.914517142,train
4068,entrapment shouldn't be legalized because it may end up getting wrong people in trouble,0.7620761429999999,train
4069,entrapment shouldn't be legalized because the people not working normal,0.396802319,train
4070,"Entrapment targets individuals who otherwise wouldn't be disposed to committing crimes, which is both a waste of policing resources, and, if they are convicted, a waste of resources in punishing those individuals.",0.79898528,train
4071,entrapment undermines the judicial process.,0.924832712,train
4072,entrapment violates fundamental human rights and leads to false prosecutions of otherwise innocent people and should  be banned.,1.0,train
4073,entrapment violates our civil rights.,0.680520384,train
4074,entrapment will allow the authorities to arrest those with inclination towards crime and wrongdoing making society safer as a whole,1.0,train
4075,entrapment will help convict more criminals which will also prevent crime by making people think twice before doing it.,1.0,train
4076,entrapment would be a good way of bringing criminals to book sooner rather than later.,0.915928902,train
4077,entrapment would be use to arrest people and especially people of color who otherwise would have never done a crime and would be used for quota's and prison occupancy,0.414196677,train
4078,entrapment would make it a lot easier to catch criminals,0.945460864,train
4079,entrpament allows the police to catch people who they strongly suspect are involved in crimes that are ordinarily difficult to detect,0.7860132790000001,train
4080,enttrapment should be legalized because sometimes that is the only way to catch the bad guys,0.768735928,train
4081,eradicate the detection field of guantánamo bay.,0.07316154400000001,train
4082,escalating cases of mass shootings mean it is time for drastic change and we need to abolish the right to keep and bear arms.,1.0,train
4083,escr is morally unacceptable to some people,1.0,train
4084,"european countries, for their part, tended to consider patent rights as monopolistic.",0.6564742610000001,train
4085,even a little self-interest will cause collectivism to fail. it goes against human nature.,0.49728739,train
4086,"even after the civil rights movement, minorities are treated unfairly, so affirmative action helps to level the playing field a little bit.",0.810107545,train
4087,"even if a naturopath treatment  may not have a lot of info on it, it still might work for the person being prescribed it.",0.876821906,train
4088,even if abolished guns will still exist. you'd never be able to find every gun and confiscate them. now the only people with guns would be criminals who have untraceable weapons.,0.617245873,train
4089,"even if all people are qualified, affirmative action comes from the perspective that women or minorities are “inferior” to white men, which promotes a superior attitude from the majority class.",0.630146683,train
4090,"even if countries say they are eliminating nuclear weapons, we need to have our ready in case the other countries lied.",0.398757371,train
4091,"even if guns fall into the wrong hands, law abiding citizens should be allowed to protect themselves in whichever manner they feel safest with.",0.925512837,train
4092,"Even if individuals get divorced, the harms of an unsuccessful marriage are no worse inherently than the harms of ending a long term relationship, and therefore there is no pragmatic reason to abandon marriage.",0.8419460670000001,train
4093,"Even if nations were able to survive a nuclear war, they resulting nuclear fallout and climate change would likely make life on Earth difficult for centuries to come, dooming future generations.",1.0,train
4094,"even if only marginally profitable, whaling can provide several hundred jobs in areas of high unemployment.",0.7181210579999999,train
4095,"even if people don't identify with the traditional language, they still fit into one of the 2 categories so we should not be complicating things further by adding third or fourth or even fifth choices",0.6267563420000001,train
4096,"Even if someone is fooled into committing a crime, in action and in principle they have still freely violated the law and should be punished.",1.0,train
4097,"Even if states are responsible, the existence of nuclear weapons means they can potentially be exploited by terrorist organizations who infiltrate or steal from the state.",0.912853449,train
4098,"Even if the government doesn't gain influence over the reported news, the perception that it does will increase public distrust and prevent journalists from doing their job.",0.907930896,train
4099,"even if we continue to develop, wouldn't have to roll them out until they were fully safe",0.5492662770000001,train
4100,"even if we did find a cure, big pharmaceutical companies would probably drive the price up to ridiculous amounts anyway.",0.328939968,train
4101,"even if we have some regulations guns are always going to fall into the hands of those who wish to do harm, it is better to ban them outright.",1.0,train
4102,"Even if you are convicted of a crime because of entrapment, your intention existed to commit a crime, and when determining guilt and punishment intention is ultimately the most important factor.",0.596735675,train
4103,"Even if you believe that people should be able to speak publicly no matter their view, those same people are not entitled to speak in any particular public sphere, and therefore safe spaces don't violate rights.",0.413407711,train
4104,"Even in today's world pay inequality is a fact and this means that dad's cannot afford to stay at home, a subsidy is essential to allow dads the same opportunity as mums.",1.0,train
4105,Even just testing out nuclear weapons is incredibly bad for the environment and people / animals living in it.,1.0,train
4106,even minors have the right to bodily autonomy and should be allowed to decide for themselves whether to have cosmetic surgery.,1.0,train
4107,"Even one accident from a nuclear weapon going off unintentionally would cause massive damage, and this is damage that we should not accept the risk of as a society.",1.0,train
4108,"even simple nuances in our language like ""police man"" instead of ""police officer"" subtly infer that men are the default, we need to make changes to reverse this.",0.88108555,train
4109,Even the appearance of control through subsidies destroys the credibility of newspapers.,0.81619462,train
4110,Even the optics of bias due to funding could undermine Wikipedia's purpose.,0.40041133,train
4111,"even though there have been instances of accidents, the technology is constantly improving. to stop development now would be counter productive.",0.763418877,train
4112,"Even when entrapment occurs, people are not forced to commit crimes and are still acting on their own volition, meaning it can be used to lure out predators in the community.",0.824373864,train
4113,"Even with high rates of divorce, married couples and the children of married parents ultimately have more stable and emotionally healthy lives than their unmarried counterparts.",1.0,train
4114,"Even without entrapment, police are able to do things such as sting operations or undercover investigations, so long as they don't provoke the committing of a crime, which can target and bring down crime syndicates.",0.8069886270000001,train
4115,eventually we will need to seek out other planets to settle on in cases of emergency,0.720744576,train
4116,every child has a right to be born regardless of their gender so sex selection should not be legalized.,1.0,train
4117,"every child should go to a proper school, home schooled children do not receive adequate education",0.431773988,train
4118,every citizen has the right to burn the flag according to the bill of rights,1.0,train
4119,"every company wants the best, most talented executives, and their compensation package determinies whether or not they are able to hire the best.",0.951355029,train
4120,every country should have weapons to defend themselves against possible attacks.,0.699583845,train
4121,every country talking about peace and at the same time building and producing more nuclear weapons which should be stopped and  only way for that is abolition.,0.590296535,train
4122,every couple deserves a chance for biological children and barring surrogacy will crush many dreams,0.950371181,train
4123,every crime is committed for a different reason.  the judicial system needs to be able to take these circumstances into consideration for each individual case.,0.88200283,train
4124,every government in the world should and must fight for affirmative action because helping people affected by discrimination.,0.844370345,train
4125,every human being should have equal chance in everything and opposing collectivism should be followed.,0.7325564659999999,train
4126,every individual should be able to choose whether or not they want to vote,0.84505847,train
4127,every journalist should be able to report the news regardless of whether they have the monetary means to do so or not.,0.610590306,train
4128,every judge is trusted to give their own interpretation of the constitution; there is no way to prevent implicit biases from coming up in their decisions.,0.793564202,train
4129,"every one has the right to choose what they want to do with their bodies, it isn't in our place to decide if cosmetic surgery is bad for minors.",0.738224752,train
4130,every parent has a right to homeschool their children in these times where there are far to many school shootings.,1.0,train
4131,every parent should have the choice to what sex they want for their kids.,0.430450844,train
4132,every person has a right to their bodily autonomy whether or not we like it.,0.839568173,train
4133,"Every person should be free to decide what lifestyle best fits him, it is not one size fits all.",0.78213177,train
4134,"every species has to be part of a larger ecosystem.   if we have too many whales relative to their food sources, we have to either increase their food or reduce their population.",0.826765805,train
4135,"Every system has its failings, but overall people involved in foster care are loving, devoted individuals with the children's best interests in mind.",1.0,train
4136,every young person deserves to have somewhere to go where they can freely express themselves without fear of retribution or ridicule.,0.948188621,train
4137,everybody deserves a fair chance at a particular job.,0.44620397,train
4138,everybody deserves the right to an education,0.739135199,train
4139,everybody has a option to choose what`s wont to be and supporting pride parades are obligatory for all us living in democracy.,0.491850618,train
4140,everybody has the responsibilty to give their opinion on what happens in their country,0.8786958290000001,train
4141,everybody has the right to do what they want,0.444792599,train
4142,everybody has the right to freedom of speech and expression,0.8695603190000001,train
4143,everybody in this country deserves to be treated equally.,0.631283429,train
4144,everybody is entitled to an opinion and everybody has different ones. it isn’t fair to punish someone based on something other than the law.,0.747666505,train
4145,everybody should be free to use anyone else's intellectual property. otherwise it's not a free country,0.49407585,train
4146,everybody should be made to vote because the who populations views need to be registered,0.479291494,train
4147,everybody should have a right to decide when the person wants and  can afford to retire.,0.3864451370000001,train
4148,"everybody should have the right to do what they choose to their own bodies, and naturopathy has its place, if only as a placebo.",1.0,train
4149,"everybody, including minors, should have access to cosmetic surgery which help with self confidence",0.942425805,train
4150,everyone can rise to the top on their own merits so we should end affirmative action as it promotes prejudice.,0.899883043,train
4151,everyone deserves a chance at a higher education without much worry on costs,1.0,train
4152,everyone deserves a chance of a good education even if they can not afford the schooling.,1.0,train
4153,everyone deserves to be celebrated for their consistent hard work and special efforts,0.572220237,train
4154,everyone deserves to be safe and has the right to safety.,0.905858754,train
4155,everyone has a right to celebrate and show pride.  otherwise it would be discrimination.,0.7939001090000001,train
4156,everyone has a right to make this choice,0.551996736,train
4157,everyone has a right to vote and to not vote if they don't want to.  if someone doesn't think any of the candidates are capable then they shouldn't be forced to put them in office.,1.0,train
4158,everyone has a say at who is voted in and who is voted out.,0.550447754,train
4159,everyone has opinions about themselves and should be in control of how they treat their bodies,1.0,train
4160,everyone has the right to abstain based on how they feel they are able to vote on a topic,1.0,train
4161,everyone has the right to alter their bodies or appearances in which ever way makes them feel comfortable and at ease.,1.0,train
4162,everyone has the right to be who they are.,0.480278861,train
4163,everyone has the right to be who they want to be and the government has no right to prevent that.,0.757110328,train
4164,"Everyone has the right to bodily autonomy. If a person chooses to sell his or her body for sex, it should not be illegal.",1.0,train
4165,everyone has the right to choose what to do with their own bodies,0.769162337,train
4166,everyone has the right to develop their maximum potential regardless of whether they are children or adults.,0.869279666,train
4167,everyone has the right to do with their bodies what they see best as long as it does not harm another person,0.906043692,train
4168,everyone has the right to have pride parades.,0.319218004,train
4169,everyone has the right to their own beliefs and lifestyle choice and no one should be able to say that homosexuals should not celebrate their homosexuality.,0.81687833,train
4170,everyone has the right to treat their body as they wish and cosmetic surgery is a form of this right,0.873321514,train
4171,"everyone in this country have a freedom of choice, including minors. if they want to do the surgery so be it.",0.51619174,train
4172,"Everyone is capable of being reformed, but that is impossible with the death penalty.",0.746773365,train
4173,everyone is entitled to chose how to not just live but also end their life.,0.594894447,train
4174,everyone is entitled to his opinion.,0.455711681,train
4175,"everyone is free to decide what they want to do with their life, that includes what you eat, if you teach children to eat vegetables, fast food would not be business.",0.394551918,train
4176,"Everyone must have the right to defend themselves, their families and their property, more and more criminals are carrying guns and if homeowners do not have them they are defenceless",0.926945294,train
4177,everyone needs a place where they can be accepted without judgment.,0.7342920140000001,train
4178,everyone needs a place where they feel safe,0.680186889,train
4179,"everyone needs to be responsible for themselves, to have the right to make all their own decisions and set their own values. groups should not be allowed to tell them what to do.",1.0,train
4180,everyone needs to die at some point and embryonic cell research will mainly be used to help the rich.,0.292483354,train
4181,everyone needs to work hard to get what they want.,0.839732554,train
4182,everyone no matter of race should be treated equal.,0.5337224,train
4183,"everyone should be able to bear arms in order to protect themselves, their homes and their families.",0.927124667,train
4184,everyone should be able to choose what happens to them including when to die so it shouldn’t be a criminal offence to  help with that.,0.821711257,train
4185,everyone should be allowed to celebrate who they are and bring understanding to others,1.0,train
4186,everyone should be allowed to have the option to improve their appearance.,0.84974436,train
4187,everyone should be free to do whatever they want,0.530169999,train
4188,"everyone should be free to use any type of medicine to cure their illnesses - it is not for legislation to dictate what they should do , that would be a violation of their right to freedom.",0.863881902,train
4189,everyone should be required to vote to make sure that people who are elected are chosen by the majority.,0.984691778,train
4190,everyone should get a free university education rather than a vocational degree,0.511653273,train
4191,"everyone should have a chance to celebrate their culture, gay culture included.",0.87929798,train
4192,"everyone should have a choice about what they want to do with their bodies, and if selling an organ is one of them, they should be free to decide.",0.892719809,train
4193,everyone should have a right to be happy.,0.524694245,train
4194,everyone should have full autonomy over their bodies regardless of age,0.707579095,train
4195,everyone should have somewhere they feel safe,0.533624482,train
4196,EVERYONE SHOULD HAVE THE ABILITY TO GO TO UNI NOT JUST RICH PEOPLE,0.4691576770000001,train
4197,everyone should have the choice when to retire.,0.854329696,train
4198,"Everyone should have the freedom to choose what they eat and fast food is perfectly fine when eaten in moderation, it also plays an important purpose in modern society so it definitely should not be banned.",1.0,train
4199,everyone should have the option of not engaging with the voting process if that is their choice.,0.904733896,train
4200,"everyone should have the right to chose the direction they want to take, if someone is in unbearable pain with no quality of life then they should have the right to seek assistance.",1.0,train
4201,everyone should have the right to do what they wish to their own bodies,0.908103526,train
4202,everyone should have the right to do what they wish with their own bodies.,0.977664651,train
4203,everyone should have the right to keep and bear arms for protection,0.7084576440000001,train
4204,"everyone should have the right to their own freedom of speech, even if it means sending that message via a flag burning.",0.589116862,train
4205,"everyone should have their own right to choose who and how many people they want to marry, it is unconstitutional to limit this.",1.0,train
4206,everyone should take part in voting and making choices for our country.,0.7665055190000001,train
4207,"everyone should vote, and the only way to ensure that happens is by instituting compulsory voting.",0.6981415679999999,train
4208,"everyone should vote, but voting turnout continues to decline. this would ensure everyone takes part in the democratic process.",0.979598403,train
4209,everyone who can legally vote in elections should be forced to do so.   that is why compulsory voting should be introduced.   nothing is more important than voting for the leaders of our country.,0.675019923,train
4210,everyone would get a say in what happens if it was compulsory to vote.,0.6910605809999999,train
4211,"everything about guantanamo bay violates fundamental, international human rights. people are held without trial, tortured and mistreated",1.0,train
4212,everything should be done to encourage people to finish college. this ultimately leads to a better educated population and benefits society as a whole,1.0,train
4213,everything should be free and able to use,0.210267716,train
4214,evil people may find new ways to get an inventory of organs to sell,0.846372495,train
4215,evil regimes thrive on power and money. sanctions are effective because they  deprive such regimes of money and hence their ability to amass power.,0.984690201,train
4216,Excessive levels of pay for executives is deeply disproportionate when compared to the far smaller remuneration for the multitude of the workforce and compensation should be limited in line with a fairer split.,0.941239756,train
4217,excessive television watching leads to a sedentary lifestyle and obesity,0.978775012,train
4218,excessive wages damage company profitabity and is an abuse of the shareholders,0.895074661,train
4219,executive are often awarded paid ridiculously high amounts that are unjustified for the work they do,0.380762875,train
4220,executive compensation allows companies to get the best talent,1.0,train
4221,executive compensation can be come out of control.,0.662708561,train
4222,executive compensation causes an unfair situation.,0.660850363,train
4223,executive compensation could encourage money laundering and corruption,0.7512063659999999,train
4224,"executive compensation creates a barrier between the ""executives"" and the ""workers"" and should be limited to a level that doesn't create such a different world between the two",1.0,train
4225,executive compensation demoralizes the employees of the company that make only a fraction of what the ceos make.  income inequality needs to be addressed and limiting executive compensation is a first step.,0.937414154,train
4226,executive compensation devalues the company by taking profits away from shareholders.,0.912631979,train
4227,executive compensation encourages corruption,0.706586356,train
4228,executive compensation encourages them to work for their pay,0.6866930170000001,train
4229,executive compensation ensures a company to retain top executives who have the ability and knowledge to provide necessary quality services and products.,1.0,train
4230,executive compensation gives credit to those who have aided in their companies vitality and growth and should be continued to encourage the company the executive maintains.,0.682907901,train
4231,"executive compensation has ballooned to excessive levels that far outweight the value of any one individual to the performace of a company, and engender damaging resentment in the general workforce.",0.7884884409999999,train
4232,"executive compensation has been inflated to grotesque amounts, is too often seen to reward failure, and harmfully magnifies a disconnect between the board members and blue collar workers of a company.",1.0,train
4233,executive compensation has gotten out of control and it is being paid at the expense of underpaid workers.  its a situation where overpaid employees and board members keep voting raises for themselves.,0.827179838,train
4234,executive compensation has gotten out of hand and too much is going to the top people and not enough to the lower workers,0.763351549,train
4235,"executive compensation has hit astronomical levels, widening the pay gap between worker and executive, this has the potential to lead to disharmony and possible conflict.",0.904071846,train
4236,executive compensation has to be limited to permit the company to show a profit,1.0,train
4237,executive compensation helps bring talent in leadership that will grow a  company to be profitable,0.87641045,train
4238,executive compensation increases costs and decreases benefits that other employees might receive.,0.976151182,train
4239,executive compensation is a bonus for a job well done.,0.612208696,train
4240,executive compensation is a farce and just a way for the richer to avoid taxes while paying themselves undeserving amounts of money and awards without a cap.,0.915175332,train
4241,executive compensation is a good way to award those doing a better than average job without it being part of their pay.,0.340177733,train
4242,executive compensation is a good way to reward executives for their contributions above and beyond the normal pay scale.,0.956295733,train
4243,executive compensation is a joke. it's executives rewarding themselves on the backs of shareholders regardless of how well a company performs.,1.0,train
4244,executive compensation is a reward for those who have worked to get to the top of their profession; it would be unfair to limit it.,0.8102413079999999,train
4245,executive compensation is a way to reward and incentivize the top employees.,0.825532865,train
